!SET_MAP	"data\mission\sMaps\save01.map"
!SET_MAX_PLAYER	4

!SET_CURR_PLAYER 0
!SET_RGB_COLOR 460799
!SET_HUMAN_PLAYER 0
!ENABLE_PLAYER 0
!CLEAR_UP 62 65 15	// klärt auf
!CENTER_SCREEN 55 65
!RELEASE_HOUSE 9


!ADD_GOAL 3  1  0  1
!ADD_GOAL 3  1  0  2
!ADD_GOAL 4  1  0  1
!ADD_GOAL 4  1  0  2
!ADD_GOAL 4  1  0  3
!ADD_LOST_GOAL 3  0  0  0

!BLOCK_HOUSE 1
!BLOCK_HOUSE 2
!BLOCK_HOUSE 3
!BLOCK_HOUSE 4
!BLOCK_HOUSE 5
!BLOCK_HOUSE 6
!BLOCK_HOUSE 10
!BLOCK_HOUSE 12
!BLOCK_HOUSE 15
!BLOCK_HOUSE 16
!BLOCK_HOUSE 17
!BLOCK_HOUSE 18
!BLOCK_HOUSE 20
!BLOCK_HOUSE 21
!BLOCK_HOUSE 23
!BLOCK_HOUSE 24
!BLOCK_HOUSE 25
!BLOCK_HOUSE 29

!SET_GROUP 15 63 54 0 3 10		// axtkämpfer
!SEND_GROUP 63 47 0

!SET_HOUSE 21 67 67
SET_STREET 66 67
!SET_STREET 66 68
!SET_STREET 67 69
SET_STREET 67 67
!SET_STREET 67 68
!SET_STREET 66 69
!SET_STREET 66 70
!SET_STREET 67 70
!SET_HOUSE 17 67 57
!SET_HOUSE_DAMAGE 200
!SET_HOUSE 17 59 56
!SET_HOUSE_DAMAGE 70
!SET_HOUSE 11 63 70
!SET_HOUSE_DAMAGE 60
!SET_STREET 52 70
!SET_STREET 57 67
!SET_STREET 66 58
!SET_STREET 67 58
!SET_STREET 62 71
!SET_STREET 64 71
!SET_STREET 65 71
!SET_STREET 63 71
!SET_STREET 66 71
!SET_STREET 59 57
!SET_STREET 59 58
!SET_STREET 59 62
!SET_STREET 59 60
!SET_STREET 59 61
!SET_STREET 59 59
!SET_STREET 59 63
!SET_STREET 59 64
!SET_STREET 59 65
!SET_STREET 59 66
!SET_STREET 59 67
!SET_STREET 59 68
!SET_STREET 60 69
!SET_STREET 60 70
!SET_STREET 60 71
!SET_STREET 61 71
!SET_STREET 63 59
!SET_STREET 61 59
!SET_STREET 62 59
!SET_STREET 60 60
!SET_STREET 61 60
!SET_STREET 63 58
!SET_STREET 60 68
!SET_HOUSE 9 55 62
!SET_HOUSE_DAMAGE 170
!SET_STREET 54 63
!SET_STREET 55 63
!SET_STREET 56 63
!SET_STREET 56 64
!SET_STREET 57 64
!SET_STREET 58 64
!SET_HOUSE 19 55 69
!SET_HOUSE_DAMAGE 200	
!SET_STREET 54 70
!SET_STREET 55 70
!SET_STREET 56 70
!SET_STREET 57 70
!SET_STREET 58 70
!SET_STREET 59 69
!SET_STREET 59 70
!SET_HOUSE 0 50 64
!SET_HOUSE_DAMAGE 272
!SET_HOUSE 22 66 60
!SET_HOUSE_DAMAGE 350
!SET_STREET 49 65
!SET_HOUSE 17 70 58
!SET_HOUSE_DAMAGE 250
!SET_STREET 50 65
!SET_STREET 51 65
!SET_STREET 52 65
!SET_STREET 52 64
!SET_STREET 53 64
!SET_STREET 53 63
!SET_STREET 53 70
!SET_HOUSE 27 56 73
!SET_HOUSE_DAMAGE 170
!SET_STREET 57 74
!SET_STREET 58 74
!SET_STREET 59 74
!SET_STREET 59 73
!SET_STREET 59 72
!SET_STREET 59 71
!SET_STREET 56 74
!SET_HOUSE 13 62 75
!SET_HOUSE_DAMAGE 150
!SET_STREET 59 75
!SET_STREET 59 76
!SET_STREET 61 76
!SET_STREET 60 76
!SET_HOUSE 8 50 71
!SET_HOUSE_DAMAGE 345
!SET_STREET 49 72
!SET_STREET 51 72
!SET_STREET 52 72
!SET_STREET 50 72
!SET_STREET 52 71
!SET_HOUSE 17 51 67
!SET_HOUSE_DAMAGE 250
!SET_STREET 58 67
!SET_HOUSE 7 51 75
!SET_HOUSE_DAMAGE 350
!SET_HOUSE 22 57 66	
!SET_HOUSE_DAMAGE 270
!SET_STREET 52 76
!SET_STREET 53 76
!SET_STREET 53 75
!SET_STREET 54 75
!SET_STREET 54 74
!SET_STREET 55 74
!SET_STREET 64 58
!SET_STREET 65 58
!SET_STREET 62 76
!SET_STREET 63 76
!SET_STREET 63 75
!SET_STREET 63 74
!SET_STREET 63 73
!SET_STREET 63 72
SET_HOUSE 13 63 58
SET_HOUSE_DAMAGE 550
!SET_STREET 64 59


!ADD_WARE 1  400	// Steine
!ADD_WARE 2  50		// Bretter
!ADD_WARE 7  700	// Truhe
!ADD_WARE 8  70		// Wein 
!ADD_WARE 9  20		// Korn
!ADD_WARE 10  50	// Brot

!ADD_WEAPON 18 20
!ADD_WEAPON 24 9


!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT 5 54 70	// setze einheit

!SET_GROUP 14 55 82 7 5 20		// Mililz
!SEND_GROUP 45 67 7
!SET_GROUP 14 57 81 0 5 15		// Mililz
!SEND_GROUP 61 63 0
!SET_GROUP 14 76 66 7 5 15		// Mililz



!SET_CURR_PLAYER 1
!SET_RGB_COLOR 14924635
!ENABLE_PLAYER 1
!SET_AI_PLAYER
!SET_AI_START_POSITION 20 5
!SET_AI_CHARACTER TOWN_DEFENSE 0
!SET_AI_NO_BUILD
!SET_ALLIANCE 2 1
!SET_ALLIANCE 3 1

!SET_HOUSE 11 20 5
!SET_HOUSE 27 23 9
!SET_STREET 22 10
!SET_STREET 21 10
!SET_STREET 20 8
!SET_STREET 20 7
!SET_STREET 19 7
!SET_STREET 19 6
!SET_STREET 20 9
!SET_STREET 20 10

!ADD_WARE 8  9000	// wine	
!ADD_WARE 10 9000	// food

!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit

!SET_AI_ATTACK TYPE 0
!SET_AI_ATTACK TOTAL_AMOUNT 1
!SET_AI_ATTACK TROUP_AMOUNT 0 1
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 0

!SET_GROUP 15 28 33 4 5 10		// axtkämpfer
!SET_AI_DEFENSE 28 33 4 0 10 0
!SET_GROUP 15 34 4 2 4 8		// axtkämpfer
!SET_AI_DEFENSE 34 4 2 0 10  0
!SET_GROUP 15 12 3 2 3 6		// axtkämpfer
!SET_AI_DEFENSE 12 3 2 0 10   0
!SET_GROUP 15 10 10 2 4 4		// axtkämpfer
!SET_AI_DEFENSE 10 10 2 0 10 0

!SET_GROUP 15 63 50 4 4 4		// axtkämpfer
!ATTACK_POSITION 65 54 4
!SET_GROUP 15 63 44 4 3 6		// axtkämpfer
!ATTACK_POSITION 59 56 4


!SET_CURR_PLAYER 2
!ENABLE_PLAYER 2
!RELEASE_ALL_HOUSES
!SET_AI_PLAYER
!SET_AI_NO_BUILD
!SET_AI_START_POSITION 83 21
!SET_AI_CHARACTER RECRUT_COUNT 3000
!SET_AI_CHARACTER CONSTRUCTORS 0
!SET_AI_CHARACTER TOWN_DEFENSE 0
!SET_AI_CHARACTER TROUP_PARAM 1 12 4
!SET_AI_CHARACTER TROUP_PARAM 0 9 3
!SET_AI_CHARACTER TROUP_PARAM 2 8 4
!SET_AI_CHARACTER WORKER_FACTOR 2
!SET_AI_CHARACTER RECRUTS 1
!SET_AI_CHARACTER CONSTRUCTORS 0
!SET_MAP_COLOR	233
!SET_ALLIANCE 1 1
!SET_ALLIANCE 3 1

!SET_HOUSE 11 83 21
!SET_HOUSE 27 80 25
!SET_STREET 79 26
!SET_STREET 81 26
!SET_STREET 82 26
!SET_STREET 80 26
!SET_STREET 82 25
!SET_STREET 82 24
!SET_STREET 83 23
!SET_STREET 82 23
!SET_STREET 83 22
!SET_HOUSE 21 89 27
!SET_STREET 88 28
!SET_STREET 87 28
!SET_STREET 86 28
!SET_STREET 85 27
!SET_STREET 83 27
!SET_STREET 83 26
!SET_STREET 84 27
!SET_STREET 86 27
!SET_HOUSE 13 78 21
!SET_STREET 77 22
!SET_STREET 78 22
!SET_STREET 79 22
!SET_STREET 82 22
!SET_STREET 81 22
!SET_STREET 80 22

!SET_HOUSE 19 87 21
!SET_STREET 84 22
!SET_STREET 85 22
!SET_STREET 86 22
!SET_STREET 89 28
!SET_HOUSE 20 91 20
!SET_STREET 90 28
!SET_STREET 91 28
!SET_STREET 91 26
!SET_STREET 87 22
!SET_STREET 88 22
!SET_STREET 89 22
