!SET_MAP	"data\mission\sMaps\save20.map"
!SET_MAX_PLAYER 7

!SET_CURR_PLAYER 0
!SET_RGB_COLOR 460799
!ENABLE_PLAYER 0
!SET_HUMAN_PLAYER 0
!CENTER_SCREEN 61 134
!CLEAR_UP 48 151 15
!CLEAR_UP 137 159 15
!CLEAR_UP 65 132 15
!CLEAR_UP 36 130 15
!CLEAR_UP 139 140 15
!CLEAR_UP 139 151 15
!CLEAR_UP 88 62 15
!CLEAR_UP 88 74 15
!CLEAR_UP 88 86 15
!CLEAR_UP 87 98 15
!CLEAR_UP 84 110 15
!CLEAR_UP 74 123 15

!SET_ALLIANCE 1 1


!ADD_GOAL 3  1  0  2
!ADD_GOAL 4  1  0  2
!ADD_GOAL 3  1  0  3
!ADD_GOAL 4  1  0  3
!ADD_GOAL 3  1  0  4
!ADD_GOAL 4  1  0  4
!ADD_GOAL 3  1  0  5
!ADD_GOAL 4  1  0  5

!ADD_LOST_GOAL 3  0  0  0

!RELEASE_HOUSE 9
!BLOCK_HOUSE 14
!BLOCK_HOUSE 29
!RELEASE_HOUSE 21
!RELEASE_HOUSE 17

!SET_HOUSE 11 45 147
!SET_STREET 42 148
!SET_STREET 43 147
!SET_STREET 42 147
!SET_STREET 45 147
!SET_STREET 46 147
!SET_STREET 46 148
!SET_STREET 43 148
!SET_STREET 44 148
!SET_STREET 45 148
!SET_STREET 44 149
!SET_STREET 43 149
!SET_STREET 45 149
SET_HOUSE 11 137 159
SET_STREET 135 160
SET_STREET 136 160
SET_STREET 137 160
SET_STREET 135 161
SET_STREET 136 161
SET_STREET 137 161
SET_STREET 134 160
SET_STREET 134 159
SET_STREET 138 160
SET_STREET 138 159
SET_STREET 139 159
SET_STREET 139 160
SET_STREET 138 161
SET_STREET 135 159
SET_STREET 137 159

!ADD_WARE 1  3999	// Steine
!ADD_WARE 2  70		// Bretter
!ADD_WARE 7  100	// Truhe
!ADD_WARE 8  90		// Wein 
!ADD_WARE 10  70	// Brot
!ADD_WARE 13  40 	// Wurst
!ADD_WARE 27  25 	// Fisch

ADD_WARE_TO_SECOND 1  1000	// Steine
ADD_WARE_TO_SECOND 2  70	// Bretter
ADD_WARE_TO_SECOND 7  50	// Truhe
ADD_WARE_TO_SECOND 8  40	// Wein 
ADD_WARE_TO_SECOND 10  30	// Brot
ADD_WARE_TO_SECOND 13  20 	// Wurst


!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 9 	// setze bauarbeiter
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0 	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit
!SET_UNIT_BY_STOCK 0	// setze einheit

!SET_GROUP 23 20 126 0 5 15
!SEND_GROUP 19 120 1
!SET_GROUP 23 15 118 1 6 18
!SEND_GROUP 16 113 1

!SET_GROUP 22 57 142 1 4 12
!SET_GROUP 20 60 136 1 4 12
!SET_GROUP 20 56 133 2 4 12
!SET_GROUP 16 67 139 0 4 12
!SET_GROUP 16 53 128 2 4 12



!SET_CURR_PLAYER 1
!ENABLE_PLAYER 1
!SET_AI_PLAYER
!SET_AI_START_POSITION 86 2
!SET_AI_NO_BUILD
!SET_AI_CHARACTER RECRUT_COUNT 22000
!SET_AI_CHARACTER WORKER_FACTOR	6

!SET_AI_CHARACTER TOWN_DEFENSE 0

!SET_AI_CHARACTER TROUP_PARAM 0 12 4
!SET_AI_CHARACTER TROUP_PARAM 1 12 4

!SET_MAP_COLOR	233

!SET_ALLIANCE 0 1

!SET_GROUP 20 151 151 0 4 12
!SET_GROUP 20 145 149 1 4 12
!SET_GROUP 20 130 148 1 4 12
!SET_GROUP 16 154 156 7 4 12
!SET_GROUP 16 159 166 0 4 12

SET_AI_ATTACK TYPE 0
SET_AI_ATTACK TOTAL_AMOUNT 2
SET_AI_ATTACK TROUP_AMOUNT 0 1
SET_AI_ATTACK TROUP_AMOUNT 1 1
SET_AI_ATTACK TROUP_AMOUNT 2 0
SET_AI_ATTACK TROUP_AMOUNT 3 0
SET_AI_ATTACK TARGET 2
COPY_AI_ATTACK 0

SET_AI_ATTACK TYPE 0
SET_AI_ATTACK TOTAL_AMOUNT 2
SET_AI_ATTACK TROUP_AMOUNT 0 1
SET_AI_ATTACK TROUP_AMOUNT 1 1
SET_AI_ATTACK TROUP_AMOUNT 2 0
SET_AI_ATTACK TROUP_AMOUNT 3 0
SET_AI_ATTACK TARGET 2
COPY_AI_ATTACK 1

!SET_AI_ATTACK TYPE 0
!SET_AI_ATTACK TOTAL_AMOUNT 1
!SET_AI_ATTACK TROUP_AMOUNT 0 1
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 2

!SET_AI_ATTACK TYPE 0
!SET_AI_ATTACK TOTAL_AMOUNT 1
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 1
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 3

!SET_AI_ATTACK TYPE 0
!SET_AI_ATTACK TOTAL_AMOUNT 1
!SET_AI_ATTACK TROUP_AMOUNT 0 1
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 4

!SET_AI_ATTACK TYPE 0
!SET_AI_ATTACK TOTAL_AMOUNT 1
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 1
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 5



!SET_CURR_PLAYER 2
!ENABLE_PLAYER 2
!SET_AI_PLAYER
!SET_AI_START_POSITION 6 17
!SET_AI_NO_BUILD
!SET_AI_CHARACTER RECRUT_COUNT 22000
!SET_AI_CHARACTER CONSTRUCTORS 0
!SET_AI_CHARACTER RECRUTS 10
!SET_AI_CHARACTER WORKER_FACTOR	5

!SET_AI_CHARACTER TOWN_DEFENSE 0

!SET_AI_CHARACTER TROUP_PARAM 0 12 4
!SET_AI_CHARACTER TROUP_PARAM 1 12 4
!SET_AI_CHARACTER TROUP_PARAM 2 12 4
!SET_AI_CHARACTER TROUP_PARAM 3 12 4


!SET_MAP_COLOR 3

!SET_ALLIANCE 3 1
!SET_ALLIANCE 4 1
!SET_ALLIANCE 5 1
!SET_ALLIANCE 6 1


!SET_HOUSE 8 27 45
!SET_FIELD 27 46
!SET_FIELD 28 49
!SET_FIELD 28 46
!SET_FIELD 26 47
!SET_FIELD 27 47
!SET_FIELD 28 47
!SET_FIELD 29 47
!SET_FIELD 28 48
!SET_FIELD 27 48
!SET_FIELD 26 48
!SET_FIELD 29 48
!SET_FIELD 29 49
!SET_FIELD 27 49
!SET_FIELD 25 48
!SET_FIELD 25 49
!SET_FIELD 25 47
!SET_FIELD 26 49
!SET_FIELD 25 50
!SET_FIELD 26 50
!SET_FIELD 27 50
!SET_FIELD 28 50
!SET_HOUSE 8 24 40
!SET_FIELD 24 41
!SET_FIELD 25 41
!SET_FIELD 26 41
!SET_FIELD 26 40
!SET_FIELD 26 38
!SET_FIELD 26 39
!SET_FIELD 27 40
!SET_FIELD 27 39
!SET_FIELD 27 38
!SET_FIELD 27 41
!SET_FIELD 28 41
!SET_FIELD 28 40
!SET_FIELD 28 39
!SET_FIELD 28 38
!SET_FIELD 29 40
!SET_FIELD 29 39
!SET_FIELD 29 38
!SET_FIELD 24 42
!SET_FIELD 25 42
!SET_FIELD 26 42
!SET_FIELD 27 42
!SET_STREET 23 41
!SET_STREET 23 42
!SET_STREET 23 43
!SET_STREET 24 43
!SET_STREET 24 44
!SET_STREET 24 45
!SET_STREET 24 46
!SET_STREET 25 46
!SET_STREET 26 46
!SET_HOUSE 8 21 50
!SET_STREET 20 51
!SET_STREET 21 51
!SET_STREET 22 51
!SET_STREET 23 51
!SET_STREET 23 50
!SET_STREET 23 49
!SET_STREET 23 48
!SET_STREET 23 46
!SET_STREET 23 47
!SET_FIELD 20 52
!SET_FIELD 19 52
!SET_FIELD 18 52
!SET_FIELD 18 53
!SET_FIELD 19 53
!SET_FIELD 20 53
